GLOBALID,OBJECTID,JUNCTION_ID,JUNCTION_TYPE,Segmentation Reason,Municipal Code,x,y
a77ceb5f-bec5-4699-9ee3-9fc09a74e111,11546,1909,2,,HRM,-7092456.7965,5548138.596
8431f219-ebfc-42c3-b1d1-e3467df18a33,11547,9550,2,,HRM,-7059003.0799,5573988.4098
126fc62b-2292-4728-9fac-68b36a67b0ed,11548,9002,1,,HRM,-7067033.3518,5560459.4235
0ddd2c26-bb9c-48e9-a8fc-b853e6659100,11549,6694,1,,HRM,-7077293.3308,5569234.3204
1a9bda9f-59ad-4d36-8a94-1f65aff5e7e5,11550,5563,2,,HRM,-7080005.438,5595979.7055
e5810f0c-6fbd-406b-8024-61f2cd9a6e92,11551,7760,2,,HRM,-7073607.1888,5570574.7645
7a7a2a74-a392-4fb4-8fe0-22f5c5a009ae,11552,1996,1,,HRM,-7091547.2804,5579858.9749
dbac10a4-4678-43a0-858d-681a6e04edf2,11553,5801,1,,HRM,-7079735.143,5562324.9755
7806ffeb-f066-442d-84e9-10525c071dae,11554,8082,2,,HRM,-7072674.4253,5566087.244
27ea72c0-aef7-4374-89a1-0c622e619122,11555,1531,1,,HRM,-7095461.1925,5578450.4928
7cc79a7c-55de-4c5d-8f39-375de2174842,11556,6653,1,,HRM,-7077354.1415,5570410.5871
62e51291-2e1b-475d-95a8-5f1399bdc316,11557,2500,2,,HRM,-7089308.5438,5572118.8991
34f6ad2c-0cca-45a7-ad28-97100d9f8083,11558,1829,2,,HRM,-7092945.2115,5551777.3467
c1425550-c017-46d8-930a-f09b24cdb64c,11559,4520,1,,HRM,-7082565.3381,5563882.9603
94a72a95-fac6-4c88-8cf6-e52ee6f1adab,11560,2509,1,,HRM,-7089226.8207,5578318.2299
8cbcda8e-7f67-40c6-aef5-6d89a3204c77,11561,3090,1,,HRM,-7087275.2526,5585657.3862
e4d5de59-8bdf-4566-a9d7-75a83e9c90d8,11562,2539,1,,HRM,-7089134.1241,5578306.6679
6a47d94a-4fad-451c-988d-51bb285f7f7b,11563,44857,1,,HRM,-7082570.6844,5560336.6264
6d24a1d4-1cbb-4f43-92b2-8f31d8f882cf,11564,2653,1,,HRM,-7088738.5425,5587840.3344
f2f2a8b6-4095-4159-835a-a83e5e365f7d,11565,2380,0,NAME,HRM,-7089361.2066,5600665.805
8d75199b-00a3-4c4a-8e67-98885a2430ed,11566,1000253,2,,HRM,-7098052.0946,5588678.7364
91a82c6d-c766-40f4-9928-4b8519abbc93,11567,4544,2,,HRM,-7082103.4094,5600241.6683
c90a8547-c90d-43a5-a890-68fa66047ccf,11568,1075,1,,HRM,-7101014.2844,5584035.9652
69fd0912-0b53-4daa-82a5-40fa4d97e6ec,11569,4775,1,,HRM,-7081549.1656,5599391.8159
443c675b-a58f-4223-81b1-4579f339fb71,11570,10375,2,,HRM,-7033543.2933,5615428.257
682d41a9-b624-42eb-a11d-72aa8acfefed,11571,3769,0,NAME,HRM,-7084849.3646,5568870.8059
2486db5f-19d8-4fb3-b335-74b5a7e88014,11572,7023,1,,HRM,-7076383.0617,5563148.5173
5dbf7466-055a-4082-9a58-84a12515abd3,11573,6688,1,,HRM,-7077375.1316,5563296.3895
c4db6c43-54d0-4924-887d-785626fc8b20,11574,2736,2,,HRM,-7088589.9002,5573343.1143
023e4ce2-51de-4c70-b2ac-39d243a39974,11575,4474,1,,HRM,-7082704.9917,5564613.3907
0847bf83-664f-410c-8050-7bd2a5d8a3da,11576,6312,1,,HRM,-7078377.6268,5567534.4136
3d65c748-08e9-42aa-9a6f-5d23bd09d787,11578,5776,1,,HRM,-7079773.6522,5564905.0181
c643a434-9dce-4269-8a00-12fa51934e35,11579,9690,2,,HRM,-7056259.3151,5579805.6561
b3154e77-bcc5-4d2b-8ee9-4fe6a61c4a66,11580,1778,0,GSA,HRM,-7093503.0143,5536952.31
3fff2b17-ca68-4376-89b0-0363246a148b,11581,1001002,2,,HRM,-7078521.4045,5556716.2919
a46a6efb-0532-42c1-af72-05443ccff89a,11582,687,1,,HRM,-7107403.7453,5575344.7284
fa975b3c-8f5b-4cd6-afdf-19220fb6496f,11583,6429,2,,HRM,-7077860.2045,5586116.1131
b99f8d49-d6f1-4e2a-9dba-f5e06ec3f1d9,11584,7956,1,,HRM,-7073027.1072,5573442.083
fade2c78-28bc-4c7d-abde-104f3a3b84a4,11585,7467,1,,HRM,-7074360.0665,5571203.226
34acf061-9d03-47d1-b0d9-d44a1ec937f1,11586,28818,0,GSA,HRM,-7048250.269,5615483.5134
d86f57f1-8a5b-4c2a-8448-39ecec01a815,11587,10310,2,,HRM,-7037459.4746,5584729.4224
2709c9fe-7544-40ba-8a32-5e8ad96a76f4,11588,8211,1,,HRM,-7072085.4949,5572072.6247
5dc9d754-31db-418c-9a4f-2f712d3cae39,11589,339,1,,HRM,-7115488.0279,5555604.3398
38d1aae6-e16f-4ad4-9b62-e1c22f52fabc,11590,6663,2,,HRM,-7077416.5486,5562986.8552
a04359cb-27c5-4540-9881-e1a0aa31dec6,11591,3955,1,,HRM,-7084516.8817,5538832.9372
930e92ff-802a-4d47-b730-39dccc82751f,11592,8151,1,,HRM,-7072401.259,5570936.0204
e4228cc2-22aa-420f-8618-e1c466a7ac0f,11593,76708,5,,HRM,-7086520.6553,5568442.445
c93cd50d-66bd-4d58-8806-020d5e61f67d,11594,5731,1,,HRM,-7079889.1808,5565872.3761
83cec336-6a4f-410c-bad9-4012e8f2f16e,11595,2852,2,,HRM,-7088128.8257,5579274.6927
ea509160-4316-4c04-aca8-aa4f9e0422b5,11596,3547,1,,HRM,-7085741.4399,5569098.0048
20db437c-5fd3-4e27-b2ad-118c7295e670,11597,8926,1,,HRM,-7067210.2436,5572782.111
7e957dc2-d393-491e-80e6-66fa44a1dcb3,11598,8979,1,,HRM,-7066979.2346,5571664.1761
1c89658a-7787-4a90-8ecb-c49339d0853a,11599,4577,1,,HRM,-7082341.2668,5568410.5846
a0625358-88be-4dc4-b7d9-d8eff9bb9d9f,11600,5531,1,,HRM,-7080576.1741,5538259.162
c7a11b6b-3a25-4133-9d43-1eb1f9b4cd5a,11601,1001724,1,,HRM,-7084871.1307,5582999.289
410cb21f-fe36-4dd9-8e60-c3aa97ccbadd,11602,76705,5,,HRM,-7086273.9146,5569934.2832
24c42663-a3ce-453a-92c0-cd4fe5658a0c,11603,1000327,1,,HRM,-7080676.4043,5574071.5301
95fe3a06-d965-47ab-a714-e2bc39a5e151,11604,449,2,,HRM,-7113635.4283,5572304.0232
43d3dd1a-f2c6-49eb-8ec5-540519a6879d,11605,77072,1,,HRM,-7075142.6676,5607790.9839
753224f5-afd1-40aa-a91f-8ad32bf15078,11606,8513,1,,HRM,-7070041.9806,5569320.3487
4396ffac-685d-40ac-a557-75480e797bb1,11607,1001487,1,,HRM,-7066686.0502,5603343.9292
08442b4c-ff80-4fee-bc07-a13f4656a8db,11608,9325,2,,HRM,-7063942.3554,5619559.5015
0183e9de-02c6-4b7c-adeb-cd8dc9780c67,11609,9003,1,,HRM,-7066947.4266,5567027.7729
f880c0a2-7b77-4136-a5a5-2b12d249ce82,11610,1001529,1,,HRM,-7093901.2215,5565967.3441
ec6dacb7-4f3e-4472-b2cf-6a3c82f68b46,11611,4985,1,,HRM,-7081528.7084,5558681.6568
8361200f-3152-4a9c-b7a0-868115a74286,11612,7769,1,,HRM,-7073668.0511,5569916.7326
8c1afef9-d2ee-4f31-9ad6-c5c9f0366cf2,11613,999983,1,,HRM,-7079591.2712,5590559.1372
b2231a33-2b4a-402b-bf52-ec1a39e13cc8,11614,5254,7,,HRM,-7080805.8869,5569524.6589
e19f3054-2fa9-4fc6-93fb-0a1d60e8846e,11615,2715,6,,HRM,-7088613.402,5576799.098
06478638-fb60-40c8-a6ba-b675cbb54d35,11616,77405,2,,HRM,-7094243.3119,5581598.353
07212f05-653e-4161-aa05-69d299b3d83e,11617,3746,1,,HRM,-7084926.4005,5570254.7847
991bba89-11b2-4729-af47-dd6b125763ac,11618,3277,1,,HRM,-7086813.8245,5563986.0035
c274cc63-77a1-4a0e-ab74-cec0262905f1,11619,2067,1,,HRM,-7091339.4118,5564943.9312
d55d97ec-da59-4a3f-a004-63a1e2acfb3c,11620,4305,1,,HRM,-7083194.5417,5564084.2009
980e019c-8327-440d-a2d5-6daaadb30e76,11621,303,2,,HRM,-7115826.9563,5570007.2378
fbebafb1-a5d7-4b4f-9f94-6e4933c021a3,11622,45166,1,,HRM,-7084112.2305,5564309.7401
a80da64e-3a19-4ca9-8c8b-e480e38e45f9,11623,328,0,NAME,HRM,-7115545.4172,5564522.2406
41f4fc93-b87a-4d0f-8370-0475a1cd25b5,11624,1220,1,,HRM,-7099395.7949,5545755.2108
59d66b4e-c28a-41c7-9fa5-953045c50562,11625,44849,5,,HRM,-7081952.3815,5566092.9276
c64fb824-63bd-477e-b6e5-2be4b08c8e06,11626,9990,1,,HRM,-7046917.6089,5581116.1178
eea5e28c-caa6-40e1-8f66-c4ac94b00609,11627,5480,1,,HRM,-7080417.5724,5567056.9303
5a28b7bf-8e2f-4f9e-b211-5e337a1da55a,11628,1976,0,NAME,HRM,-7091810.4104,5564056.7979
8a3ba08a-aa98-47e6-bf68-943cc3f4e036,11630,56711,1,,HRM,-7070811.4245,5562972.2205
b6197c14-cec2-4758-93c0-7bb2f10b2a35,11631,2756,2,,HRM,-7088584.9194,5566085.5789
0472df53-db4e-4697-8dfc-132fe41c2dd3,11632,4500,0,NAME,HRM,-7082600.4467,5566708.8595
36fbc122-a22c-49e2-bbbc-df889310a869,11633,7855,1,,HRM,-7073316.5034,5570900.1629
02e0be17-1aad-4357-9247-da7c900260cd,11634,33322,1,,HRM,-7075795.509,5575035.3818
db63982a-f92f-4365-9b1e-34b2d6e0cdf7,11635,1000805,1,,HRM,-7093575.8919,5575436.5759
a62f7d3c-cca5-4119-9599-f853b5f5e1e9,11636,269,1,,HRM,-7116316.3392,5564968.3526
ceacfb6c-d6e9-45f7-9e01-e9eb602f2d6e,11637,6285,1,,HRM,-7078474.0668,5564402.2079
fbc8f095-2682-4819-ada2-940b957cdbb9,11638,1000712,1,,HRM,-7081331.5354,5558939.2744
9f7dfe03-b32a-4c8d-9900-0d8c99c5a67a,11639,76647,1,,HRM,-7092835.923,5588451.0147
5f73d6f9-be95-4439-be1e-2c9624439cb2,11640,77330,1,,HRM,-7081534.6589,5561327.02
cc7f6b47-98ff-4024-9e3a-695f7f086dce,11641,1000431,1,,HRM,-7106059.9039,5582824.4226
7a94c35d-06c5-4cdc-b415-c8e299ea6693,11642,4719,2,,HRM,-7081814.0183,5586802.2698
46ec1b85-cb59-4274-94c3-74da81c6a7e3,11643,8482,2,,HRM,-7070393.7606,5558774.151
dc6e7a83-481f-472e-8f7b-9de5af6a7659,11644,6002,2,,HRM,-7078771.1828,5605027.2131
0d0c7f6b-805e-47df-8933-338087c842a7,11645,9624,1,,HRM,-7057380.3379,5579635.3567
92114fa8-a261-4c0b-99e6-135cd72f3241,11646,6117,1,,HRM,-7078803.7535,5572172.9464
3614c542-6887-4b53-876d-4fcde2677557,11647,8560,1,,HRM,-7069712.5018,5571648.9421
acb099ee-7a9d-4623-b0a1-b007092e8d8a,11648,10401,0,GSA,HRM,-7031306.2238,5628218.8882
d9df5f2a-a2f8-4504-915f-cef72e3b3eb8,11649,178,1,,HRM,-7117790.5969,5563641.2357
f2a96643-8745-44db-80da-6bcfcec6bd97,11650,3801,1,,HRM,-7084964.0254,5547760.8703
9c3885b0-3863-436a-9ce7-02719739219e,11651,3624,1,,HRM,-7085412.2749,5570148.5243
fcc63356-f624-4bc3-9953-d264c14aa493,11652,1001612,1,,HRM,-7133290.3185,5564711.5647
82c30efc-b367-4016-8d4f-b965b996e6ea,11653,9755,1,,HRM,-7054681.6183,5614887.6171
f90c27f3-e5fe-4c5c-8040-dea2515303e7,11654,5052,1,,HRM,-7081180.4276,5574930.7908
f1312374-0a96-4e82-85cd-85a57116d162,11655,9717,1,,HRM,-7055737.3154,5581437.2574
20d0dbb4-116d-4659-8a64-bfcba8457da9,11656,6613,1,,HRM,-7077475.7437,5569407.175
4f670e57-3532-47d9-81bf-13aae4f0456e,11657,9979,1,,HRM,-7047094.6528,5580353.6975
4254bf13-dfce-4394-8135-425db05df07a,11658,3599,1,,HRM,-7085414.1357,5580725.3646
83a965c5-9140-4ee2-9ead-32b6de6547d6,11659,9580,1,,HRM,-7058498.7842,5572801.9554
935d14d6-b8f8-4709-86f8-696a83ce9ced,11660,11143,1,,HRM,-6938891.9265,5608675.4199
c4e87211-c391-4b03-b6a9-b897d379d378,11661,2040,1,,HRM,-7091261.7048,5587499.5879
50953fae-8d6c-4aa1-9632-53ad71bf19dc,11662,6621,1,,HRM,-7077428.0693,5570809.6507
c73abdaa-1ea6-4473-bbc7-300901ca8423,11663,8934,2,,HRM,-7067194.8582,5571911.4064
0d84d283-66a5-4e3b-aea7-485831939093,11664,5992,1,,HRM,-7079179.6183,5571063.5325
0043e478-edeb-405c-9c84-4bfc81f3eead,11665,59,1,,HRM,-7127876.8329,5563992.1383
efe95ed3-5167-4a6b-9a45-f218fb407345,11666,2645,1,,HRM,-7088779.8483,5585784.7717
986ade0c-64ce-467c-8524-fb843017d516,11667,3401,1,,HRM,-7086076.6526,5589307.7168
5d362c83-e51a-4fa5-9e5f-9071ec247381,11668,9047,1,,HRM,-7066676.6313,5574083.439
e7c01435-d3dc-4298-a055-d2a097d9016d,11669,1000039,6,,HRM,-7083172.2097,5567834.052
08d0b47c-87d3-4cd4-9b7d-ba2ec62f6f5d,11670,8788,1,,HRM,-7068168.7641,5574365.8687
d738fbce-ced2-4b93-9f26-f63a9ef600f0,11671,8379,1,,HRM,-7070890.74,5571978.6526
d57537ed-1e5b-47a1-b73b-d4d05fdf93f3,11672,1000704,1,,HRM,-7092095.4719,5575800.3384
df814db2-5c64-4d6a-8be0-7069ac5ac6e9,11673,6086,1,,HRM,-7078871.3275,5573950.0803
716023ed-dd50-4ccb-9783-4dbb75d14fef,11674,10113,1,,HRM,-7043784.4539,5565234.6657
334ba9c5-8d2b-4e49-a00e-23d9bd1cd587,11675,8876,1,,HRM,-7067673.7837,5560223.8766
41b46734-baeb-4b63-959e-932a36bb2ba1,11676,1000351,2,,HRM,-7082446.7895,5566481.8432
4b50320e-1a1e-476e-b2c5-260a7074d88d,11677,8246,7,,HRM,-7071843.7957,5571492.0745
ee0dafea-5de7-4e7b-97af-b262f086e930,11678,902,0,NAME,HRM,-7104059.083,5578544.8319
8701e3da-5ac7-4b1c-8f74-292ce807b2ac,11679,41959,5,,HRM,-7076392.2124,5574861.7046
3ffde4c9-7809-4451-bd75-9930321f8fee,11680,1001576,1,,HRM,-7068625.0225,5615008.2952
fa1d1519-36a6-44a2-a1a4-73af5b45d6e2,11681,202,1,,HRM,-7117407.2027,5551897.5012
ace50e78-4652-4e7b-9727-2665125ee7ef,11683,76862,5,,HRM,-7093262.753,5589204.7214
96d9420f-fb20-4304-af4f-895716a275d5,11684,9172,1,,HRM,-7066096.1947,5570113.9138
8d54cc36-509b-48b9-908d-52ee3649083e,11685,2600,1,,HRM,-7088966.6645,5578423.4478
1a09f832-fcf6-4f26-9196-57c1ca4fe3fd,11686,3207,1,,HRM,-7087024.6615,5571570.522
12d4e300-9313-4f18-833f-39572246774d,11687,441,1,,HRM,-7113860.3263,5572857.146
e1d01561-0298-4b82-8bfd-ea428de1e9bb,11688,40676,1,,HRM,-7072975.6964,5570319.2759
9ae617e5-584a-493d-b47a-d7a802850583,11689,2080,2,,HRM,-7091041.4413,5588410.9621
a15d9e20-6845-482c-a51b-4b7955bf8055,11690,10130,0,GSA,HRM,-7042530.5353,5615642.291
1a0b9a1f-040c-42f3-a35f-50eefaea0ee4,11692,3726,2,,HRM,-7085174.3821,5551895.7146
137f50b8-ebe2-4db4-8155-edb86115b4d5,11693,8447,1,,HRM,-7070464.6371,5577338.5437
392c6e2b-b6dc-4947-89bb-d3bb28bdd716,11694,70433,5,,HRM,-7067464.7752,5567187.6647
22fcce19-68e1-4355-84f8-c8c253fec3ce,11695,5875,1,,HRM,-7079507.8706,5567615.0471
3c809d92-95da-4890-a9d2-c85c8cffe797,11696,8157,6,,HRM,-7072367.6903,5570032.1313
29772c18-b004-4f0c-891b-b89d881b9ec6,11698,1000264,1,,HRM,-7097024.9935,5587926.0075
cb891437-b3c1-47a0-a9a3-d2134175165d,11699,55,2,,HRM,-7128081.5202,5564096.5263
4169454a-dc9c-4bec-8c01-9255fdea67d8,11700,10852,1,,HRM,-6991487.8133,5628524.0184
490ca680-7675-43d0-8f76-884f28bfae20,11701,3635,1,,HRM,-7085275.443,5578429.6562
607f506a-b81c-4b3b-a912-6d3163a31752,11703,4046,1,,HRM,-7083918.2223,5568139.369
8107a863-6798-4ed0-ba81-25fd2742967a,11704,1001457,0,GSA,HRM,-7087690.8493,5560991.4605
64794500-c8b8-4ba3-8081-a05e0ae8f4a8,11705,76683,5,,HRM,-7085492.1755,5567275.0989
e0009d76-0dd5-4c19-a64b-a03e1489db27,11706,75569,5,,HRM,-7083223.5006,5565829.5918
dd051220-c859-4eff-b59e-bfabca8f325d,11707,1000703,1,,HRM,-7092114.7083,5575839.8721
d6cbcaa1-3a48-4755-a848-b79ec08aaf9a,11708,10825,1,,HRM,-6995733.2677,5588813.1559
98d326c2-3b7c-4b31-8af4-dcc808026d97,11709,46434,2,,HRM,-7083092.2511,5581901.677
064c8f27-c910-42dd-bd5e-c97485b3734b,11710,1000279,2,,HRM,-7096113.1927,5588928.0417
b1dbe2d7-3c33-4a67-8d89-3156e5f8607a,11711,5846,1,,HRM,-7079576.1587,5567547.138
32a630b7-10e4-4340-900b-71e2a7093224,11713,4729,2,,HRM,-7081725.8415,5591484.0653
591a9dbd-5a93-4f45-9bb8-d9d0a5260d11,11714,77445,0,GSA,HRM,-6959179.4551,5608822.5179
1d4aded8-31f5-448c-a3d1-6df2ba1b1cb1,11715,71089,1,,HRM,-7116631.9066,5570064.3084
af3d4c13-3640-4bcb-abf5-2549c6d4932b,11716,4176,1,,HRM,-7083499.0307,5565878.2224
36743145-34ce-4c3e-ba4b-4451ddcbb412,11717,3615,2,,HRM,-7085342.23,5580044.3701
adc1dc04-b619-4a31-bc7c-cf34a898e194,11719,11094,1,,HRM,-6950919.097,5600052.4308
49694074-ae1d-4fba-8e09-510af83b277c,11720,4501,2,,HRM,-7082584.2972,5566136.4412
374604ce-b9a4-4792-a3b9-9a19aaccc960,11721,31401,1,,HRM,-7055689.9124,5567515.2525
c97725f3-3612-404c-bbbf-e1e3df36dfe9,11722,50918,5,,HRM,-7073716.5924,5600072.653
dd6c5ca2-434f-4523-a8a6-58b7a4fbd5be,11723,5790,1,,HRM,-7079703.2169,5567517.8517
a361e6a1-a72b-4fa2-aa68-edc9c7740f60,11724,1001476,1,,HRM,-7088871.0614,5564740.2383
f848fdb3-c3a1-4a65-b696-e0ecd08fb491,11725,76673,5,,HRM,-7081848.8387,5567790.8756
51fec661-8ce1-41d1-bd81-3eec3f715c28,11726,68514,1,,HRM,-7083070.2327,5568200.6611
f11f4375-884d-4536-8d8a-89b9344a3da3,11727,6503,2,,HRM,-7077882.6084,5563324.7985
a4c2ea75-2fe6-46be-9def-048644c21008,11728,1000108,1,,HRM,-7080912.4167,5538207.5314
5419cad6-27d4-4475-a865-7aaf85975c5b,11729,3588,6,,HRM,-7085472.871,5578851.9698
61d5dbe9-24b7-48e4-8af8-7ed86686f110,11730,7828,1,,HRM,-7073744.424,5540904.8615
c9cce242-3117-4eea-badb-870b203c2543,11731,1132,1,,HRM,-7100508.0232,5567679.9163
9a3bd425-c82b-48bf-a83e-a6a4b9902bf6,11732,5589,1,,HRM,-7080166.0917,5569779.6543
819d8697-e510-4060-9e8e-a8f85bffd44b,11733,1000482,2,,HRM,-7071347.2518,5578421.8272
4263d1b2-a220-47a4-88dc-36dca0f65c2a,11734,60195,1,,HRM,-6981126.1651,5621940.5095
2c8a0af3-a520-4b83-a3c2-5316ff7c8a7e,11735,6243,1,,HRM,-7078561.5154,5564646.619
0f18326e-1668-4daa-8913-0b5cf9ef08e9,11736,6579,1,,HRM,-7077626.7167,5563112.2352
64f1fca8-32fd-4946-bf19-0ea7751ce8fd,11737,76659,5,,HRM,-7099521.9876,5569434.3031
19725b90-b54a-436d-8326-84934d270e0f,11738,1777,1,,HRM,-7092837.8384,5606632.3998
c3f377bc-185d-4dd1-83f1-840fd4a132ac,11739,3821,1,,HRM,-7084895.9574,5547305.4571
458eed49-1ec3-4db6-9b1f-a6dec6935e7c,11740,43308,1,,HRM,-7080458.9799,5572340.4739
78d9243c-8322-4cdd-bb49-04fbe88ad770,11741,9380,1,,HRM,-7064010.9921,5562422.9619
f4d2fd1d-39c8-422c-a126-0de8239c9102,11742,56678,2,,HRM,-7074381.3592,5556881.6977
9a8fbd50-e969-4737-bd16-5a1fa08e3cf2,11743,50966,5,,HRM,-7079271.8108,5576525.4834
80132d27-5a37-4bb6-8e3e-ee87f9c5e42a,11744,6656,2,,HRM,-7077337.198,5570915.7447
65a4444d-a281-48e2-902b-34fd668c0b8c,11745,1001662,1,,HRM,-7079057.1669,5576644.6945
bce0fd8d-81dc-4a8f-a979-3dee5a14df57,11746,77009,1,,HRM,-7080287.6398,5560257.7901
13f48769-6a79-4bee-a82b-663f5c4fdea8,11747,7250,1,,HRM,-7075281.5916,5570229.4894
34d94716-4045-4799-8244-00f6bd9507b4,11748,43937,5,,HRM,-7078123.0836,5564822.9512
d34f799f-cf8f-4c57-b987-6e011f43f949,11749,1718,2,,HRM,-7093788.9661,5566673.1312
c5e4cef3-7ad6-4448-9e54-779ed184278c,11750,5812,1,,HRM,-7079666.1844,5566570.3901
158a837a-58da-4dc3-96c6-4fa71c5a631e,11751,2092,1,,HRM,-7091011.1008,5588107.9721
8071b590-ff84-4993-ba01-fa375c751189,11752,1000553,2,,HRM,-7092187.769,5602651.1319
25011a92-2691-4ee7-86db-fa7edd96c187,11753,655,1,,HRM,-7108459.8812,5548003.4366
d27a2c46-3df6-453a-9aef-c5f0a068a23f,11755,10000,1,,HRM,-7046880.5592,5571137.3533
8b60ecde-f29f-43d5-a676-8375498e0a81,11756,9012,1,,HRM,-7066990.7926,5559774.8344
5521bb2b-5a16-4ceb-a085-db77f4f36b90,11757,7638,0,NAME,HRM,-7073886.5376,5572160.5441
f97a4b32-56d1-47be-974f-e053696bec4c,11758,77474,2,,HRM,-7068647.0339,5573795.865
aa0981fd-bdba-4bd4-9764-97f9a3d5f19e,11759,7264,1,,HRM,-7074875.2082,5598481.1983
5e383ef1-f99b-4628-a009-4ef82c8ed174,11760,65963,2,,HRM,-7091672.3506,5586316.6589
174990fe-13b2-4491-9c09-364b0327d711,11761,5934,1,,HRM,-7079353.0118,5568632.7842
5cf77c02-5940-4451-ac08-191117f5d978,11762,2019,1,,HRM,-7091351.2005,5588679.1181
4d3ad4fa-5a5a-4d23-96a4-1af1ff3d3495,11763,7478,1,,HRM,-7074277.7303,5575250.4568
5589d6be-346f-4dc7-8d46-c3f17e6d3440,11764,1000865,2,,HRM,-7088212.35,5594389.6492
fd2e5037-9d0b-42cb-bd34-fad73c09448b,11765,77229,0,OWN,HRM,-7088217.2071,5586458.7367
e5c03bf3-0dee-4ad2-9e13-d819ada250d9,11766,1001651,1,,HRM,-7078903.5885,5576741.7219
523d8b70-fb7c-4632-8365-eeff7e108b1f,11767,23681,1,,HRM,-7094711.6452,5578971.7666
5b7e1cc3-bad2-404a-8ab5-9d00d43b3875,11768,1406,2,,HRM,-7096666.138,5591369.35
db601fde-4700-45b5-9404-3fd69585b7d6,11769,797,1,,HRM,-7105536.0738,5568223.6194
1e13aab3-a3aa-4ae9-b91a-2b8b2f4ceada,11770,651,2,,HRM,-7108370.6397,5574855.0458
0ccb42ee-1a13-41a4-b711-0648be7367cb,11771,76635,1,,HRM,-7077405.6317,5555323.5793
075523fe-39d9-4ee1-9992-35163ec1d54e,11772,47733,1,,HRM,-7112262.4593,5573496.5905
48946bbc-8933-44ff-9cdd-2d42e45a81eb,11773,8690,1,,HRM,-7068770.625,5572702.5199
febe80e4-b444-4371-9c04-35c208ff8c0c,11774,11114,1,,HRM,-6943936.7197,5613242.0144
3edeb12d-5cc2-4ab8-948b-acf4bba70b87,11775,75577,2,,HRM,-7038277.4545,5630312.6491
eca8f0a7-657d-48a7-899d-565c2c2882b8,11776,5222,2,,HRM,-7080594.475,5594503.9121
d30857bd-d493-421a-94fe-f7e63cc10306,11777,2764,1,,HRM,-7088514.0651,5572533.0938
be8ee620-1ba8-4d81-9cf6-e20862a9160e,11778,1543,1,,HRM,-7095273.8585,5591155.3782
515f82d5-807d-493c-b23b-03037dc57b86,11779,43947,5,,HRM,-7080658.6057,5566030.7152
1c8e90d7-af3d-454f-8f94-226fcb3cd919,11780,10468,1,,HRM,-7029659.193,5588033.5369
86d80e68-8e31-46bd-a347-8caec370fb74,11781,37164,2,,HRM,-7111572.9884,5577359.5649
bbdc61cb-879c-4d05-97e4-54fd12fbf140,11782,9050,1,,HRM,-7067757.094,5569420.9677
a3ac6d01-886b-431f-baad-7e1606ea9ded,11783,7678,1,,HRM,-7073720.3637,5577708.1928
baf28d91-4e50-4b17-b1fd-2e2ad9f61e74,11784,327,2,,HRM,-7115554.1652,5564412.2266
df6936d3-80d0-490d-a2f2-f2a38f46f4af,11785,3838,1,,HRM,-7084619.7387,5568566.6045
d9427b3b-0fa9-4189-bb75-fd1ba60b58c7,11786,45221,6,,HRM,-7087850.9008,5567938.7196
75d6e0eb-9085-4f6f-b21e-69d172ae0dd7,11787,1997,2,,HRM,-7091450.3646,5589716.1776
50a97633-2d43-4957-8199-f8935aa10a2a,11788,10187,1,,HRM,-7041709.1308,5570124.181
1b363fb3-55d9-4a38-b714-74e2cc51c6de,11789,10942,1,,HRM,-6971589.086,5594291.308
65ff40e5-836d-4c76-8c00-74d5d60559f4,11790,8695,1,,HRM,-7068759.888,5571601.0245
0f5bbb8b-d252-4204-ba43-324f8b6ca5ed,11791,10257,0,OWN,HRM,-7039372.063,5578136.8697
9dc7196e-3507-448b-a0c3-37644bc109bf,11792,1438,1,,HRM,-7096413.4972,5568164.1384
9b2a3db5-582a-45ac-bfc7-c665cabce649,11794,2956,1,,HRM,-7087889.4592,5568975.5039
85ebce8f-8a34-42b3-9e82-d559d8449614,11795,10642,2,,HRM,-7014037.2227,5579031.6795
d1942ef0-47c4-4e49-981d-91445ed44a8e,11796,1000204,1,,HRM,-7059625.9099,5579246.837
87756e37-c476-4385-926e-851b0011f4e6,11797,67875,1,,HRM,-7085470.4339,5566448.9461
e4816f7c-6a3d-478d-9904-92d96f57d144,11798,1881,1,,HRM,-7092622.3685,5554439.5953
32cb2a8c-ed1f-4443-8477-ad7abad6e8fc,11799,77168,1,,HRM,-7083386.8431,5576388.7374
66f5266e-a741-4d60-95d3-daa7beb7accc,11800,9321,1,,HRM,-7064757.3117,5570880.234
f2f53590-18c4-45a9-9105-73291bed3e21,11801,4499,1,,HRM,-7082520.737,5568675.8295
55f13145-439c-4d77-bc7b-a2fde0fbc56c,11802,1000045,6,,HRM,-7067800.5966,5570395.8566
b57401a8-62ef-4e22-8f48-bacc5a89c36a,11803,5523,1,,HRM,-7080310.0723,5569629.7108
c48c6090-8dde-4d74-b4ce-fb20e472737a,11804,2495,1,,HRM,-7089161.2605,5588120.2639
bf02e676-5078-4805-be79-86524c749f7f,11805,2558,2,,HRM,-7088980.9428,5588359.8036
d00d0e1b-29c1-445d-91e1-2e4c56edd5c4,11806,7365,2,,HRM,-7075067.9524,5541124.361
faa616b3-8a2f-4ba4-a520-7a0134d4b7fc,11807,9187,1,,HRM,-7066011.2926,5566241.4908
